N,alpha,M,conc_succ_prob,kappa_med,sigma_rel_med,sigma_abs_med,max_w_95per,pos_prob,nan_prob
42,8.125,1276,0.875,0.7618556426461653,2.3666625247797775e14,1.2620265851785093,6.561010418881862,0.0,0.0
42,8.5,1335,0.881,0.7618410991132109,2.2976580502854888e14,1.2158730184009474,6.388699964541879,0.0,0.0
42,8.875,1394,0.936,0.7618310675558706,2.231693635476652e14,1.1770289235587066,6.370571818974553,0.0,0.0
42,9.25,1453,0.928,0.7618084121300703,2.393135415385082e14,1.1733367893841282,6.345200744651537,0.0,0.0
42,9.625,1511,0.95,0.7618046872136851,2.5850019273632162e14,1.145255144566179,6.276920016922008,0.0,0.0
42,10.0,1570,0.959,0.7618025967085149,2.4732674228842088e14,1.11057437109136,6.322579977010324,0.0,0.0
44,1.0,167,0.0,0.7693143175511706,5.289156896527536e14,5.515863767029151,18.9657908420203,0.0,0.0
44,1.375,229,0.0,0.7651214481294522,6.331613983004609e14,4.644533574790991,16.020307477359527,0.0,0.0
44,1.75,292,0.0,0.763038599254119,6.968432553969405e14,3.531410099540716,13.244258455248605,0.0,0.0
44,2.125,354,0.002,0.7626195080517266,7.227855017365822e14,3.0839348773305693,11.346471592233314,0.0,0.0
44,2.5,417,0.001,0.7622574728433488,8.48980340234972e14,2.6818747620104633,10.190794328208792,0.0,0.0
44,2.875,479,0.014,0.7621901180582772,9.66591473678959e14,2.4057957708192124,9.672227610202228,0.0,0.0
44,3.25,542,0.015,0.762094611862861,1.0134211287983522e15,2.3011805734948334,9.036495277206582,0.0,0.0
44,3.625,604,0.078,0.7620740214031111,1.0261650843621042e15,2.1668020558439567,8.877969529362195,0.0,0.0
44,4.0,667,0.123,0.7620155752689155,1.0284742908527578e15,1.9939787977075194,8.316291273483095,0.0,0.0
44,4.375,729,0.206,0.7619763937258439,1.1652917313210552e15,1.848177695290003,7.966846702363381,0.0,0.0
44,4.75,791,0.299,0.7619629593655942,1.157969291927373e15,1.7811941663481814,7.9758465804827186,0.0,0.0
44,5.125,854,0.393,0.7619874292608732,1.3403614621245435e15,1.7116028264205707,7.61748236142966,0.0,0.0
44,5.5,916,0.495,0.7618902041678022,1.3555689779686528e15,1.6469508150882441,7.3553818963048805,0.0,0.0
44,5.875,979,0.573,0.7618953315987782,1.499289650459249e15,1.5420796158580246,7.2624629207500675,0.0,0.0
44,6.25,1041,0.639,0.7618897873977613,1.478497878386979e15,1.5370690975914927,7.16600784463105,0.0,0.0
44,6.625,1104,0.741,0.7618483908366174,1.4536226584307465e15,1.4567739957787003,6.9581362082755325,0.0,0.0
44,7.0,1166,0.751,0.7618748739972635,1.596866269600416e15,1.4205867846792668,6.841125450777476,0.0,0.0
44,7.375,1228,0.792,0.761828015799491,1.4830886722123315e15,1.3450947669149227,6.816433022993551,0.0,0.0
44,7.75,1291,0.844,0.7618293229832496,1.743736167290891e15,1.354139421595446,6.7546654256177465,0.0,0.0
44,8.125,1353,0.863,0.7618310051692607,1.580635134595963e15,1.2956032671734796,6.710823537393451,0.0,0.0
44,8.5,1416,0.896,0.7618479286124491,1.6053932823872818e15,1.2625791545027631,6.712682113350886,0.0,0.0
44,8.875,1478,0.912,0.7618433356665859,1.6931459655385435e15,1.2347374398969833,6.415695082609683,0.0,0.0
44,9.25,1541,0.954,0.7618262979690531,1.6245307772204222e15,1.1923244530733665,6.516867990641835,0.0,0.0
44,9.625,1603,0.95,0.7618215481504146,1.9426262525589078e15,1.1803380966910941,6.38358272340095,0.0,0.0
44,10.0,1666,0.955,0.7618129914433938,1.6495575196219018e15,1.1444676073150013,6.326265389835227,0.0,0.0
46,1.0,177,0.0,0.7695384407320911,3.6690234546113405e15,5.803103761786443,21.352956035859506,0.0,0.0
46,1.375,243,0.0,0.7642597962253721,3.594275960518769e15,4.260908203640222,15.473567675654504,0.0,0.0
46,1.75,309,0.0,0.7636112157698189,5.036647129153453e15,3.7385450677032885,13.262836225413377,0.0,0.0
46,2.125,375,0.0,0.762689831436918,4.692679317209876e15,3.2468938048738796,11.576438177733737,0.0,0.0
46,2.5,441,0.002,0.762254472665516,5.679360794066155e15,2.8140848637398914,10.2399570913346,0.0,0.0
46,2.875,507,0.018,0.7623048923203897,6.034019726754928e15,2.6086843625499263,9.714031109671168,0.0,0.0
46,3.25,573,0.026,0.7621913021996075,7.04139026590178e15,2.4304531113518903,9.258153561543118,0.0,0.0
46,3.625,639,0.067,0.7621564064144914,7.499666955281953e15,2.1652205061941343,8.434672900757603,0.0,0.0
46,4.0,705,0.127,0.7620259203531742,7.781490012754791e15,2.041229096536016,8.533064897203376,0.0,0.0
46,4.375,771,0.214,0.7619401615218131,8.274145676060424e15,1.9380543607588943,8.124951326031931,0.0,0.0
46,4.75,837,0.291,0.7619437440786174,8.103442088708906e15,1.8518554227807789,7.892695440860223,0.0,0.0
46,5.125,903,0.401,0.7618975769371045,9.121738920112176e15,1.6947744367351398,7.870608506077107,0.0,0.0
46,5.5,969,0.498,0.761937079050085,9.87102010013544e15,1.674932902966247,7.62814210302913,0.0,0.0
46,5.875,1035,0.548,0.7619254915223572,9.135507711612058e15,1.648393323580294,7.451060379643695,0.0,0.0
46,6.25,1101,0.608,0.7618742148840307,1.0012630380036036e16,1.5846068767063783,7.278976659227373,0.0,0.0
46,6.625,1167,0.712,0.7618410926044914,1.0219779764252324e16,1.5122276125629412,7.089587231284578,0.0,0.0
46,7.0,1233,0.762,0.761884920994959,1.0350029277470644e16,1.4975861131155637,6.972048956259179,0.0,0.0
46,7.375,1299,0.814,0.7618361128027972,1.0773939918931364e16,1.4232818371178872,7.031105893817044,0.0,0.0
46,7.75,1365,0.85,0.7618447257734623,1.1355632908533084e16,1.3546034715605806,6.799976591070876,0.0,0.0
46,8.125,1431,0.886,0.7618272350892765,1.129297987822822e16,1.3208858341091636,6.7206431626894645,0.0,0.0
46,8.5,1497,0.922,0.7618284516595525,1.1450472658054212e16,1.299874749810288,6.774500228093087,0.0,0.0
46,8.875,1564,0.912,0.7618345770848038,1.290843220088964e16,1.2989398340641225,6.663199429364097,0.0,0.0
46,9.25,1630,0.931,0.7618222571995921,1.4327281399644538e16,1.2118054700007845,6.558183860216129,0.0,0.0
46,9.625,1696,0.951,0.7618026680001388,1.3505010452335408e16,1.1884370282383807,6.440639832506726,0.0,0.0
46,10.0,1762,0.952,0.7618141639887894,1.434248312246801e16,1.1878792977462111,6.511558889292054,0.0,0.0
48,1.0,186,0.0,0.770098512137417,2.433962433720381e16,5.990988660513835,19.618550722815655,0.0,0.0
48,1.375,256,0.0,0.7645212979968152,2.994404313961715e16,4.611238170317304,15.840293798580513,0.0,0.0
48,1.75,326,0.0,0.7629518598199455,3.4635512040046908e16,3.7272614344608055,13.421943508361675,0.0,0.0
48,2.125,395,0.0,0.7625775185800353,3.4754073286168304e16,3.2224964046156006,11.744456995338949,0.0,0.0
48,2.5,465,0.002,0.7624238924470252,4.160626753537885e16,2.8445407371839653,10.435702995850148,0.0,0.0
48,2.875,535,0.007,0.7621942550526366,4.90493460762442e16,2.655924272187453,10.383460234334478,0.0,0.0
48,3.25,604,0.02,0.7620899843847251,4.97302073883085e16,2.430968404362531,9.29533003757212,0.0,0.0
48,3.625,674,0.055,0.7620787726287109,5.150426056559038e16,2.1853967669836254,8.922956968642403,0.0,0.0
48,4.0,744,0.119,0.7620031403131325,5.310736382723656e16,2.112338964895961,8.775937487431278,0.0,0.0
48,4.375,813,0.197,0.7620276537900879,6.320818459094718e16,1.9909839068337962,8.385448504528938,0.0,0.0
48,4.75,883,0.282,0.7619889305505272,5.9501361387502664e16,1.8753300710248773,8.204378192675874,0.0,0.0
48,5.125,953,0.369,0.7618991486992787,6.868346324907654e16,1.7452598571831048,8.017464356087928,0.0,0.0
48,5.5,1022,0.501,0.7619047495494865,6.6451325017758504e16,1.7489056699529393,7.644513909554048,0.0,0.0
48,5.875,1092,0.592,0.7618630450885271,6.280030643145984e16,1.6138935771493033,7.606001213151215,0.0,0.0
48,6.25,1162,0.637,0.7618764933461256,7.237132593049178e16,1.5783646633286912,7.383419235622208,0.0,0.0
48,6.625,1232,0.719,0.7618637886640116,6.864355246389104e16,1.470037821023046,7.315794935320185,0.0,0.0
48,7.0,1301,0.772,0.7618399481573825,7.788415003990686e16,1.465711946040042,7.14344853083395,0.0,0.0
48,7.375,1371,0.814,0.761841357998176,8.855926723114923e16,1.443350696565632,7.16478471047144,0.0,0.0
48,7.75,1441,0.851,0.7618514555176482,7.627840365645603e16,1.4377356981950378,7.026797330573406,0.0,0.0
48,8.125,1510,0.876,0.7618549894947597,8.4756411473396e16,1.3853168350595944,6.85580406490014,0.0,0.0
48,8.5,1580,0.899,0.7618360611585138,8.581035209037098e16,1.3777989733406217,6.886912559462895,0.0,0.0
48,8.875,1650,0.907,0.7618459160781177,9.351275554369203e16,1.3064160445493742,6.901487481596816,0.0,0.0
48,9.25,1719,0.928,0.7618446995672143,9.348539084751405e16,1.2954388871551885,6.91429099221737,0.0,0.0
48,9.625,1789,0.941,0.7618138219234648,8.430533807711946e16,1.2606688165516635,6.708053990700255,0.0,0.0
48,10.0,1859,0.954,0.7618162935742352,9.358755362711555e16,1.1991013338430856,6.590185029108146,0.0,0.0
50,1.0,196,0.0,0.7693357564993545,1.722301079327849e17,6.165161450384121,22.000473051813177,0.0,0.0
50,1.375,269,0.0,0.764673810167007,1.861652425529333e17,4.632820911404666,15.934882650603882,0.0,0.0
50,1.75,343,0.0,0.7631503329277174,2.265922477956951e17,3.907626851870801,13.865050013253322,0.0,0.0
50,2.125,416,0.0,0.7629707866454175,2.484128404479369e17,3.2807037757189357,12.047177403906872,0.0,0.0
50,2.5,490,0.002,0.7623561816326472,2.9136182245618394e17,3.1255289530044967,10.921116429956122,0.0,0.0
50,2.875,563,0.007,0.7622003711372987,3.146513421799405e17,2.6730398329362473,10.160199630023568,0.0,0.0
50,3.25,636,0.014,0.762065171633895,3.658554295634922e17,2.40035815403865,9.362622197383146,0.0,0.0
50,3.625,710,0.063,0.7620619944318316,3.835247018147341e17,2.253502200297744,9.550902564652388,0.0,0.0
50,4.0,783,0.121,0.7619968939666198,4.102963849939423e17,2.1324269286258137,8.82274761176147,0.0,0.0
50,4.375,856,0.198,0.7619757060376784,4.297193143599906e17,1.972148483533016,8.564118828896891,0.0,0.0
50,4.75,930,0.294,0.7619258050235851,4.127933792382628e17,1.9143308364362772,8.149277449161817,0.0,0.0
50,5.125,1003,0.419,0.7619346103065472,4.355198217560601e17,1.7751232149428584,7.774075693136637,0.0,0.0
50,5.5,1076,0.458,0.761886348688247,4.803315961523031e17,1.7534247743442701,8.051995536284771,0.0,0.0
50,5.875,1150,0.565,0.7618975015925604,5.6879347300170246e17,1.672629941510592,7.609641246047394,0.0,0.0
50,6.25,1223,0.664,0.7619010219072355,5.2641026740262246e17,1.6076783704948165,7.51302929029494,0.0,0.0
50,6.625,1296,0.701,0.7618759020538093,5.7477114608925434e17,1.554820935022768,7.619536721071648,0.0,0.0
50,7.0,1370,0.759,0.7618880628427056,5.727913399650152e17,1.517628260212045,7.377193767765421,0.0,0.0
50,7.375,1443,0.811,0.7618441969151848,5.4263892984493325e17,1.4924844390140277,7.252180561023378,0.0,0.0
50,7.75,1516,0.839,0.7618477770321347,5.7419554641221286e17,1.4348932589815258,7.1382540758984145,0.0,0.0
50,8.125,1590,0.88,0.7618440556089539,5.80638435921098e17,1.3993705463504227,7.038878829767544,0.0,0.0
50,8.5,1663,0.899,0.761847443205022,6.222984989005924e17,1.4235103116057248,7.047301823632692,0.0,0.0
50,8.875,1736,0.92,0.7618314898940788,7.028081700314097e17,1.3230696044462213,6.868725421066161,0.0,0.0
50,9.25,1810,0.934,0.761826325836815,6.232369112674847e17,1.3195777975557736,6.8290894218721,0.0,0.0
50,9.625,1883,0.931,0.7618328238934444,6.892887897826374e17,1.2715261207911377,6.81504982404775,0.0,0.0
50,10.0,1957,0.963,0.7618168910665222,6.307380252232411e17,1.259272815453377,6.856938571169017,0.0,0.0
52,1.0,206,0.0,0.7695730569609095,1.1967440199177462e18,6.090812063895541,21.35706590722311,0.0,0.0
52,1.375,283,0.0,0.7643292607795076,1.1298745890095608e18,4.600758349372606,15.628972412688288,0.0,0.0
52,1.75,360,0.0,0.7629938117513813,1.505159827470622e18,3.912358426834009,14.012609738007828,0.0,0.0
52,2.125,437,0.0,0.7625971990082936,1.6852724817187866e18,3.4556805812266234,12.50810661374307,0.0,0.0
52,2.5,514,0.0,0.7622939755806055,1.9925165288279903e18,2.984272358304259,10.906532400555019,0.0,0.0
52,2.875,591,0.014,0.7623053743435543,2.0393445532878881e18,2.7407130486565925,10.3244684918613,0.0,0.0
52,3.25,668,0.023,0.7621128220858671,2.4585354170332805e18,2.4950207936243816,9.712765410354613,0.0,0.0
52,3.625,745,0.05,0.7620678540767323,2.4906811608011295e18,2.272737784215684,9.434124683208426,0.0,0.0
52,4.0,822,0.134,0.7620155444959885,3.006648130279182e18,2.217340586291622,9.011878033217748,0.0,0.0
52,4.375,899,0.197,0.7619533962993046,2.8813805771381484e18,2.0608323981262835,8.600103586891297,0.0,0.0
52,4.75,976,0.296,0.7619517972879043,2.8118041038088566e18,1.9679054651172323,8.536952885849216,0.0,0.0
52,5.125,1054,0.372,0.7619215851644316,3.182015154439486e18,1.8487786247226152,8.179122213602907,0.0,0.0
52,5.5,1131,0.482,0.7619161337284978,3.491359432807391e18,1.816138461686772,8.105929375495183,0.0,0.0
52,5.875,1208,0.57,0.7619003550210162,3.491114419092277e18,1.704865516099814,7.72526494922466,0.0,0.0
52,6.25,1285,0.648,0.761872859738212,3.2772612925976494e18,1.6621160178211023,7.774903587056356,0.0,0.0
52,6.625,1362,0.707,0.7618488827330965,3.5644002101637955e18,1.5968344608392717,7.40671500967765,0.0,0.0
52,7.0,1439,0.752,0.761854534048334,3.8074739756312064e18,1.5753929945209535,7.515465165559102,0.0,0.0
52,7.375,1516,0.834,0.761847393939975,4.1026326696530007e18,1.4913727973049353,7.486540350342116,0.0,0.0
52,7.75,1593,0.856,0.7618350250558955,4.1103755218830674e18,1.4892971325315414,7.200571839754134,0.0,0.0
52,8.125,1670,0.878,0.7618313252092916,4.645137463339896e18,1.4247627043575333,7.167509611558457,0.0,0.0
52,8.5,1747,0.908,0.7618192297541242,4.705070049088194e18,1.3666788422021228,7.094650319993777,0.0,0.0
52,8.875,1824,0.92,0.7618466543528535,4.641806125704389e18,1.354528022536354,7.0318871158714495,0.0,0.0
52,9.25,1901,0.951,0.7618230114051974,4.568409923236771e18,1.3445466021818815,7.095057673746103,0.0,0.0
52,9.625,1978,0.949,0.7618147484665905,4.977848949822327e18,1.283535025849819,7.041406764542714,0.0,0.0
52,10.0,2055,0.963,0.7618270956156437,4.534301089778836e18,1.2703306563861774,6.931522239267345,0.0,0.0
54,1.0,216,0.0,0.7705425683679626,8.873037953918804e18,6.4473506135992436,21.350962795369412,0.0,0.0
54,1.375,297,0.0,0.76473707167382,8.492590096190856e18,4.990584250660881,17.59897905716982,0.0,0.0
54,1.75,377,0.0,0.763290817722715,1.116616494730695e19,4.030799091715641,14.906655441520678,0.0,0.0
54,2.125,458,0.0,0.7625595986051654,1.3433977507056605e19,3.5684029582352257,12.889409852049035,0.0,0.0
54,2.5,539,0.0,0.7624078282112476,1.2914497940445309e19,3.072887357348045,10.997713948291471,0.0,0.0
54,2.875,620,0.005,0.7621671903137759,1.5846603775905501e19,2.7015724290469865,10.387607385797342,0.0,0.0
54,3.25,701,0.026,0.7621643485706,1.692635100034592e19,2.5681856032072936,9.966184770434936,0.0,0.0
54,3.625,781,0.058,0.762110250180574,1.8912187282788315e19,2.433223007489768,9.60944009965605,0.0,0.0
54,4.0,862,0.125,0.7620052995248108,2.057555686923662e19,2.2142820542884456,9.084475987658635,0.0,0.0
54,4.375,943,0.191,0.7619979901772549,2.282982760785938e19,2.150311006868854,8.922171288563312,0.0,0.0
54,4.75,1024,0.33,0.7619579980521874,2.129344635099776e19,2.001580502026414,8.641168410153284,0.0,0.0
54,5.125,1104,0.416,0.7619578690604578,2.316063154415394e19,1.9054936640296203,8.325577891588212,0.0,0.0
54,5.5,1185,0.438,0.7619554064720182,2.565762425366347e19,1.827686314861046,8.198392688261949,0.0,0.0
54,5.875,1266,0.585,0.7619204647538089,2.612758951392302e19,1.758661362053621,7.812042131727282,0.0,0.0
54,6.25,1347,0.622,0.7618715590332421,2.919790019496033e19,1.679218398790484,7.820064131012848,0.0,0.0
54,6.625,1428,0.739,0.7618544673768324,2.9911725519216247e19,1.613004801598952,7.7387724125070125,0.0,0.0
54,7.0,1508,0.776,0.7618576998993563,3.1056793396870414e19,1.6283139312696004,7.694893967452061,0.0,0.0
54,7.375,1589,0.817,0.7618548980741666,2.7747110394063213e19,1.5086456815867773,7.351527222188338,0.0,0.0
54,7.75,1670,0.835,0.7618311040048533,2.8620872430135546e19,1.4731212217867924,7.375050699322732,0.0,0.0
54,8.125,1751,0.879,0.7618411922472519,3.3068110069193306e19,1.4432546183086667,7.309438597089588,0.0,0.0
54,8.5,1831,0.879,0.7618201216487386,3.282776582971234e19,1.4068957220645015,7.262456078780131,0.0,0.0
54,8.875,1912,0.932,0.7618298527786326,3.3320107934405673e19,1.3829829193848278,7.205945417301774,0.0,0.0
54,9.25,1993,0.926,0.7618175754693567,3.4487201953532543e19,1.346719857905447,7.130367628388252,0.0,0.0
54,9.625,2074,0.943,0.7618130234930751,3.302585161659606e19,1.347867086781631,7.0227418318343595,0.0,0.0
54,10.0,2155,0.947,0.7618127683152423,3.4197691236179562e19,1.278086496130593,6.951779847880684,0.0,0.0
56,1.0,226,0.0,0.7695255589468097,5.1087314909823566e19,6.392490861865288,22.333297496325553,0.0,0.0
56,1.375,310,0.0,0.7643566178220861,5.921703439623941e19,4.913814468977273,16.946268345977273,0.0,0.0
56,1.75,395,0.0,0.7631403485047823,7.550458423147078e19,4.153028697322659,13.874071921600905,0.0,0.0
56,2.125,480,0.0,0.7626581896870908,8.706616921107795e19,3.5838395502845004,13.551778158772425,0.0,0.0
56,2.5,564,0.0,0.7623279090466526,9.680197268535498e19,3.168770680882796,11.372321885472415,0.0,0.0
56,2.875,649,0.006,0.7622497020517058,1.2140923252294055e20,2.8630541609325992,11.070326539331814,0.0,0.0
56,3.25,733,0.02,0.7621015937527973,1.1656501601711768e20,2.617937433525299,10.156206866241652,0.0,0.0
56,3.625,818,0.066,0.762107888085592,1.3362717827288849e20,2.527603828884239,9.776358531075408,0.0,0.0
56,4.0,902,0.101,0.7620288372462662,1.3950727602551397e20,2.317722237156765,9.43559897715757,0.0,0.0
56,4.375,987,0.2,0.7619112678170135,1.5090509025385244e20,2.159778279294736,9.201639975430107,0.0,0.0
56,4.75,1071,0.265,0.7619550194885818,1.7096167657409525e20,2.168156152760539,8.781540850647495,0.0,0.0
56,5.125,1156,0.403,0.7618747552345355,1.611837820287545e20,1.904726880087771,8.362831718245307,0.0,0.0
56,5.5,1240,0.494,0.761892278484339,1.7160703394456332e20,1.8365763080168627,8.280743501990433,0.0,0.0
56,5.875,1325,0.554,0.7618774729453484,1.9671434090613932e20,1.764315767369463,8.059764164990689,0.0,0.0
56,6.25,1409,0.661,0.7618519891670942,1.8968553413894996e20,1.7474305148858806,8.050996898735413,0.0,0.0
56,6.625,1494,0.706,0.7618530566897821,2.116752603891783e20,1.680386530534101,7.870228671173423,0.0,0.0
56,7.0,1578,0.749,0.7618510209759022,2.105830963504289e20,1.5957206809479048,7.782678703107179,0.0,0.0
56,7.375,1663,0.807,0.7618387916111571,2.0943068531164224e20,1.5855566772897753,7.682767538188364,0.0,0.0
56,7.75,1748,0.832,0.7618393237402641,2.2555930728914793e20,1.5235667818687006,7.604755179818778,0.0,0.0
56,8.125,1832,0.865,0.7618349015245688,2.297514410782075e20,1.4908004952102902,7.402682723663528,0.0,0.0
56,8.5,1917,0.905,0.761827271224065,2.2350479220307116e20,1.4422917728491864,7.428155418146501,0.0,0.0
56,8.875,2001,0.915,0.7618404288143572,2.506824529488788e20,1.4070676696812023,7.346808500880308,0.0,0.0
56,9.25,2086,0.942,0.7618244707221038,2.5624982098452375e20,1.4109945968724908,7.316812169106528,0.0,0.0
56,9.625,2170,0.933,0.7618124320340326,2.571322895973404e20,1.318233427043727,7.197046147790274,0.0,0.0
56,10.0,2255,0.955,0.7618179060243806,2.482065611034552e20,1.3621050011701972,7.231498100616834,0.0,0.0
58,1.0,236,0.0,0.769105435272891,3.638747560596861e20,6.47623596912641,21.53426288250285,0.0,0.0
58,1.375,324,0.0,0.7641697878010552,4.832815219361743e20,5.1885296944602075,17.857137024322448,0.0,0.0
58,1.75,413,0.0,0.7631174671764492,5.285905049282752e20,4.233090194733169,14.704255250399497,0.0,0.0
58,2.125,501,0.0,0.7624614086364718,6.706105700605669e20,3.6062856726530317,13.127362454964665,0.0,0.0
58,2.5,589,0.001,0.7622631431767541,8.130573670385435e20,3.299393684534142,12.010262038796558,0.0,0.0
58,2.875,678,0.005,0.7621097338142305,8.141580283330421e20,2.896793245862048,10.990386815246334,0.0,0.0
58,3.25,766,0.023,0.7621428072187055,8.336004214109116e20,2.6003187496107127,10.282468422765461,0.0,0.0
58,3.625,854,0.055,0.7620728795356855,8.333369526067355e20,2.4956864705816333,9.983160685236973,0.0,0.0
58,4.0,943,0.107,0.7619587125349827,1.0482350685998749e21,2.2480817669450985,9.464307174388995,0.0,0.0
58,4.375,1031,0.172,0.761954505329979,1.0738677357558193e21,2.240631998281087,9.52576527978471,0.0,0.0
58,4.75,1119,0.268,0.7619276415838636,1.1686566873315567e21,2.0860203060734657,8.89872638644685,0.0,0.0
58,5.125,1207,0.376,0.7619340764059741,1.3436475575140415e21,2.0648375115649404,8.69190450917349,0.0,0.0
58,5.5,1296,0.493,0.7619242462240273,1.1690812592943365e21,1.89754762289696,8.534361099225313,0.0,0.0
58,5.875,1384,0.538,0.7619083558113049,1.280110691018518e21,1.8340791125856266,8.305929375926265,0.0,0.0
58,6.25,1472,0.641,0.7618726204094106,1.5116545633306977e21,1.722771445181527,8.043985446624783,0.0,0.0
58,6.625,1561,0.695,0.7618680100101146,1.3526079741721995e21,1.7233471554534767,8.02775690824,0.0,0.0
58,7.0,1649,0.771,0.7618499964925938,1.5999421500180833e21,1.6088245857433017,7.762002749738702,0.0,0.0
58,7.375,1737,0.798,0.7618264218924125,1.6046293094517417e21,1.5974047755167382,7.800911964358097,0.0,0.0
58,7.75,1826,0.84,0.7618297685282941,1.5749038339687241e21,1.5757454696457878,7.665631417683986,0.0,0.0
58,8.125,1914,0.912,0.7618425732236735,1.711215153687003e21,1.5191541406693636,7.598633687358106,0.0,0.0
58,8.5,2002,0.89,0.7618240882066818,1.8618163387685226e21,1.465410537608732,7.547106521569459,0.0,0.0
58,8.875,2091,0.928,0.7618310633396022,1.7908806509096778e21,1.4623953542267247,7.432502916960893,0.0,0.0
58,9.25,2179,0.931,0.7618140907081525,1.708540655853652e21,1.4024389564695086,7.332266790794075,0.0,0.0
58,9.625,2267,0.932,0.7618136138926805,1.8547526738396675e21,1.3719008774362573,7.449045796488057,0.0,0.0
58,10.0,2356,0.958,0.7618223138949729,1.8652477737266853e21,1.319390880947289,7.263244547501431,0.0,0.0
60,1.0,246,0.0,0.7685722649277076,2.2071711660384028e21,6.636469445595359,21.94723770481887,0.0,0.0
60,1.375,338,0.0,0.7641817482751876,3.425038674375735e21,5.240367040128081,18.85019306803005,0.0,0.0
60,1.75,430,0.0,0.7628195913917781,3.5808232933874907e21,4.192663258615504,14.428013396869629,0.0,0.0
60,2.125,523,0.0,0.7624022221272833,4.469748581704889e21,3.6847927200791775,12.864608522689922,0.0,0.0
60,2.5,615,0.001,0.7622551595862388,5.165701682467527e21,3.309958372975671,12.3567552017509,0.0,0.0
60,2.875,707,0.004,0.7622141578726244,6.986055557932623e21,3.0380143310116994,11.323564674720794,0.0,0.0
60,3.25,799,0.014,0.7620972451095956,5.706282467439185e21,2.7034111459717582,10.818749469338679,0.0,0.0
60,3.625,891,0.042,0.7620631124183609,6.938800006502685e21,2.5382850700385937,9.941770874320506,0.0,0.0
60,4.0,983,0.106,0.7619609319525344,6.690318747487443e21,2.3088249937084893,9.470204535373899,0.0,0.0
60,4.375,1075,0.173,0.7619906543752819,7.525374264853882e21,2.234971444963537,9.300830539576275,0.0,0.0
60,4.75,1167,0.285,0.7619232960750426,8.689666591112777e21,2.145344045746668,9.072627406210902,0.0,0.0
60,5.125,1260,0.379,0.7619467255983354,8.453583116903075e21,2.0470784353637415,8.726429848757084,0.0,0.0
60,5.5,1352,0.466,0.7618945536138177,9.409347945885278e21,1.945886332944322,8.581444782306923,0.0,0.0
60,5.875,1444,0.569,0.761860364109457,9.75771864097431e21,1.86236093179504,8.567470523022829,0.0,0.0
60,6.25,1536,0.63,0.7618741394394601,9.443379812195188e21,1.8131073264365747,8.1830833415671,0.0,0.0
60,6.625,1628,0.711,0.761842713015829,9.877535005454759e21,1.7282316858427356,8.254911503966772,0.0,0.0
60,7.0,1720,0.773,0.7618774426779513,1.0470017667537532e22,1.7009294777546242,8.170512127417464,0.0,0.0
60,7.375,1812,0.79,0.7618357174691659,1.0908085515384374e22,1.6097492531515396,7.810558252205728,0.0,0.0
60,7.75,1904,0.85,0.7618497416658537,1.1465889421039285e22,1.549855429386052,7.7036167824060255,0.0,0.0
60,8.125,1996,0.876,0.7618405273989388,1.2456152271274757e22,1.5638252304765916,7.751905313774021,0.0,0.0
60,8.5,2089,0.899,0.7618140518523582,1.1831952217149647e22,1.4895704928310052,7.544729413151764,0.0,0.0
60,8.875,2181,0.938,0.7618060936708142,1.4117226301571675e22,1.4779916566962599,7.544025844704557,0.0,0.0
60,9.25,2273,0.932,0.7618234572474113,1.2492066965565756e22,1.4297318885184622,7.491546253405304,0.0,0.0
60,9.625,2365,0.945,0.7618069613545817,1.409721115198062e22,1.4220728983924962,7.404544744602092,0.0,0.0
60,10.0,2457,0.96,0.7618114157089605,1.3810662370631416e22,1.3461774564360482,7.376846198085326,0.0,0.0
